"id","course_id","file_name_value","status","added_date","modified_date"
"625","92","Template - Share Purchase Agreement-1594398551.pdf","A","2020-07-10 00:00:00",NULL
"626","92","Types of Securities - 1 (Equity, Debt and Hybrid Instruments)-1594398568.pdf","A","2020-07-10 00:00:00",NULL
"627","92","Types of Securities - 2 (Preference Shares & Debentures)-1594398583.pdf","A","2020-07-10 00:00:00",NULL
"645","94","Copyright infringement and practical remedies-1595492724.pdf","A","2020-07-23 00:00:00",NULL
"646","94","Patent specification and claims-1595492724.pdf","A","2020-07-23 00:00:00",NULL
"647","94","The CBFC process and Disputes in Films and OTT Platforms-1595492724.pdf","A","2020-07-23 00:00:00",NULL
"648","94","Step-by-step Trademark Prosecution-1595492841.pdf","A","2020-07-23 00:00:00",NULL
"649","94","Sample Exercises on trademark classification, search and drafting a reply to the objection report-1595492841.pdf","A","2020-07-23 00:00:00",NULL
"657","90","CLAT Sample paper 3-1595497908.pdf","A","2020-07-23 00:00:00",NULL
"658","71","Reputational hazards and anti-sexual harassment compliance – lessons from the Tehelka case study-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"659","71","How Uber’s regulatory soup points to new career opportunities-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"660","71","Sexual Harassment at the Workplace in the Age of  “Me Too”-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"661","71","Principles of Natural Justice for Disciplinary Inquiries (POSH Act)-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"662","71","Role of men in anti-sexual harassment compliance-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"663","71","How should false complaints be handled A 4 - step guide for the organization and the ICC to minimize risk and legal abuse-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"664","71","What to do if a false complaint is filed against you-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"665","71","Template 1 - Notice under Rule 7(5) to accussed-1578489020-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"666","71","Template 2 - Record of Examination of Witness-1578489020-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"667","71","Template 3 - Interim Decision-1578489020-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"668","71","Sample Exercise_POSH Certificate Course-1595590278.pdf","A","2020-07-24 00:00:00",NULL
"669","90","Sample paper Analysis-1596207484.pdf","A","2020-07-31 00:00:00",NULL
"670","89","Introduction to Capital Markets-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"671","89","Preamble to the Indian Constitution-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"672","89","Stay of Suit-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"673","89","Newsletter 20 - 25 July 2020-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"674","89","Indian Evidence Act Model Note Presumptions-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"675","89","Important concepts under the Companies Act, 2013-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"676","89","Weekly Newsletter-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"677","89","Practice Test - 1-1597306232.pdf","A","2020-08-13 00:00:00",NULL
"678","97","Stay of Suit-1597822967.pdf","A","2020-08-19 00:00:00",NULL
"679","97","Video - Concept session on Return and Rejection of Plaint-1597822967.pdf","A","2020-08-19 00:00:00",NULL
"680","97","Video - Order IX-1597822967.pdf","A","2020-08-19 00:00:00",NULL
"681","93","Simple 5 step guide on how to write effective and popular legal articles-1597936403.pdf","A","2020-08-20 00:00:00",NULL
"682","93","Guide to writing blog posts-1597936403.pdf","A","2020-08-20 00:00:00",NULL
"683","93","Links to Free Video-1598016127.pdf","A","2020-08-21 00:00:00",NULL
"684","91","Link to free video on Contract Drafting Checklist-1598016897.pdf","A","2020-08-21 00:00:00",NULL
"686","101","Patent examination process-1599813750.pdf","A","2020-09-11 00:00:00",NULL
"687","101","Template - Draft of Patent Opposition Application-1599813750.pdf","A","2020-09-11 00:00:00",NULL
"688","101","Licensing in Patents-1599813750.pdf","A","2020-09-11 00:00:00",NULL
"689","101","Sample Exercises on filing a suit for infringement of patents and preparing a defence strategy against an infringement suit-1599813750.pdf","A","2020-09-11 00:00:00",NULL
"690","101","International Patent Application Through the Patent cooperation treaty-1599813750.pdf","A","2020-09-11 00:00:00",NULL
"691","98","Authority for Advance Ruling GST-1599816217.pdf","A","2020-09-11 00:00:00",NULL
"692","98","Sample Exercises on Advance Authority of Ruling, Anti Profiteering and Writ Petitions under the GST Law-1599816217.pdf","A","2020-09-11 00:00:00",NULL
"693","102","A General Overview of the Sale of Goods Act-1600167895.pdf","A","2020-09-15 00:00:00",NULL
"694","102","Average-1600167895.pdf","A","2020-09-15 00:00:00",NULL
"695","102","Nature and Definition of International Law-1600167895.pdf","A","2020-09-15 00:00:00",NULL
"696","102","Nature and Definition of Torts-1600167896.pdf","A","2020-09-15 00:00:00",NULL
"697","102","Practice Test 1-1600167896.pdf","A","2020-09-15 00:00:00",NULL
"698","102","Preamble to the Indian Constitution-1600167896.pdf","A","2020-09-15 00:00:00",NULL
"699","104","Cease and desist notice for trademark infringement-1602141515.pdf","A","2020-10-08 00:00:00",NULL
"700","104","International Patent Application Through the Patent Cooperation Treaty-1602141515.pdf","A","2020-10-08 00:00:00",NULL
"701","104","Procedure for copyright registration-1602141515.pdf","A","2020-10-08 00:00:00",NULL
"702","104","What is the role of Copyright societies-1602141515.pdf","A","2020-10-08 00:00:00",NULL
"703","104","Template - Affidavit under Rule - 45 of trademark rules-1602141540.pdf","A","2020-10-08 00:00:00",NULL
"704","104","Sample Exercises on Drafting a cease and desist notice and drafting a response to a cease and desist notice-1602141560.pdf","A","2020-10-08 00:00:00",NULL
"705","11","Content regulation for OTT Platforms-1602162085.pdf","A","2020-10-08 00:00:00",NULL
"709","120","How to draft an SLP-1611051233.pdf","A","2021-01-19 00:00:00",NULL
"710","120","All about Special Leave Petitions-1611051257.pdf","A","2021-01-19 00:00:00",NULL
"711","120","Sample Exercises on Drafting a Special Leave Petition - Civil-1611051257.pdf","A","2021-01-19 00:00:00",NULL
"712","121","3-Assignment-and-Change-of-Control-Clauses-1571471180-1597324621-1611639668.pdf","A","2021-01-26 00:00:00",NULL
"713","121","0380044-1596547240-1611639793.PDF","A","2021-01-26 00:00:00",NULL
"714","121","API- Lawsikho-1598248369-1611639793.pdf","A","2021-01-26 00:00:00",NULL
"716","99","03800441596552070-copy-1612932697.PDF","A","2021-02-10 00:00:00",NULL
"717","99","testpdfthree-small-size-copy-1612932697.pdf","A","2021-02-10 00:00:00",NULL
"718","99","testpdfsixmidsize-copy-1612932928.pdf","A","2021-02-10 00:00:00",NULL
"719","122","a-focus-on-the-journey-of-the-automotive-industry-1614067922.pdf","A","2021-02-23 00:00:00",NULL
"720","122","introduction-to-international-conflict-management-1614067924.pdf","A","2021-02-23 00:00:00",NULL
"721","122","modes-of-entry-used-by-foreign-companies-1614067925.pdf","A","2021-02-23 00:00:00",NULL
"722","123","preamble-to-the-indian-constitution-1614170094.pdf","A","2021-02-24 00:00:00",NULL
"723","123","video--demo-class-on-kidnapping-and-abduction-1614170095.pdf","A","2021-02-24 00:00:00",NULL
"724","123","current-affair-quiz-sample-for-2nd-week-of-february-1614171638.pdf","A","2021-02-24 00:00:00",NULL
"725","123","latest-case-law-written-excerpt-sample-for-1st-week-of-january-1614171639.pdf","A","2021-02-24 00:00:00",NULL
"726","99","ebookhowtoqualifyintheukasanindianlawyer-1615443297.pdf","A","2021-03-11 00:00:00",NULL
"727","121","testpdfthree-small-size-copy-1616134153.pdf","A","2021-03-19 00:00:00",NULL
"728","103","decision-making-forums-in-a-company--board-meetings-1616484093.pdf","A","2021-03-23 00:00:00",NULL
"729","103","types-of-securities-1616484094.pdf","A","2021-03-23 00:00:00",NULL
"730","103","why-do-people-incorporate-companies-strategic-considerations-and-comparison-with-other-business-structures-1616484095.pdf","A","2021-03-23 00:00:00",NULL
"731","103","sample-exercises-on-intercorporate-investments-and-compliance-with-respect-to-charges-1616484096.pdf","A","2021-03-23 00:00:00",NULL
"741","126","exercises-on-work-made-for-hire-agreement-and-inventor's-agreement-1617875809.pdf","A","2021-04-08 00:00:00",NULL
"742","126","sample-notice-of-opposition-us-1617875810.pdf","A","2021-04-08 00:00:00",NULL
"743","126","trademark-opposition-in-the-us-1617875811.pdf","A","2021-04-08 00:00:00",NULL
"744","126","how-to-draft-a-privacy-policy-for-a-website-1617875812.pdf","A","2021-04-08 00:00:00",NULL
"745","133","article-12-of-the-indian-constitution-definition-of-state-1621415065.pdf","A","2021-05-19 00:00:00",NULL
"746","133","historical-background-and-introduction-1621415065.pdf","A","2021-05-19 00:00:00",NULL
"747","133","nature-and-definition-of-torts-1621415065.pdf","A","2021-05-19 00:00:00",NULL
"748","133","presumption-as-to-paternity-of-child-1621415065.pdf","A","2021-05-19 00:00:00",NULL
"749","133","-state-of-haryana-1621415065.pdf","A","2021-05-19 00:00:00",NULL
"752","135","how-to-handle-a-data-breachcompressed-1628096224.pdf","A","2021-08-04 00:00:00",NULL
"753","135","how-to-build-a-gdpr-implementation-plancompressed-1628096224.pdf","A","2021-08-04 00:00:00",NULL
"754","99","abhisheks-resume-2-1633064516.pdf","A","2021-10-01 00:00:00",NULL
"755","160","research-methodologies-for-a-publication-1634553701.pdf","A","2021-10-18 00:00:00",NULL
"756","160","winning-sops-1634553701.pdf","A","2021-10-18 00:00:00",NULL
"772","148","how-to-prepare-an-initial-due-diligence-checklist-for-an-ipo-1634561778.pdf","A","2021-10-18 00:00:00",NULL
"773","148","how-to-raise-capital-through-qip-and-draft-a-placement-document-1634561779.pdf","A","2021-10-18 00:00:00",NULL
"774","148","debt-securities-and-regulations-applicable-to-debt-securities-1634561780.pdf","A","2021-10-18 00:00:00",NULL
"775","147","international-aspects-of-competition-law-for-businesses-1634562288.pdf","A","2021-10-18 00:00:00",NULL
"776","147","introduction-to-competition-law-1634562289.pdf","A","2021-10-18 00:00:00",NULL
"777","147","institutional-framework-of-merger-control-regime-of-india-1634562290.pdf","A","2021-10-18 00:00:00",NULL
"789","154","rules-and-exceptions-of-pleadings-1634646890.pdf","A","2021-10-19 00:00:00",NULL
"790","154","waiver-variation-and-severability-clauses-1634646891.pdf","A","2021-10-19 00:00:00",NULL
"791","154","pleadings--an-overview-of-the-us-legal-system-1634646891.pdf","A","2021-10-19 00:00:00",NULL
"840","168","anticipated-breach-of-contract-1637923164.pdf","A","2021-11-26 00:00:00",NULL
"841","168","article-14-right-to-equality-1637923164.pdf","A","2021-11-26 00:00:00",NULL
"842","168","constitute-a-valid-contract-1637923166.pdf","A","2021-11-26 00:00:00",NULL
"843","168","main-features-of-the-indian-constitution-1637923167.pdf","A","2021-11-26 00:00:00",NULL
"844","168","voluntary-consent-1637923168.pdf","A","2021-11-26 00:00:00",NULL
"845","65","examination-of-an-expert-witness-1639640497.pdf","A","2021-12-16 00:00:00",NULL
"846","65","plea-bargaining-and-settlement-procedures-1639640498.pdf","A","2021-12-16 00:00:00",NULL
"847","65","procedure-for-filing-a-revision--1639640498.pdf","A","2021-12-16 00:00:00",NULL
"848","65","compounding-of-offences-1639640499.pdf","A","2021-12-16 00:00:00",NULL
"849","65","stages-of-trial-1639640565.pdf","A","2021-12-16 00:00:00",NULL
"850","65","template--draft-criminal-complaint--for-the-police-station-1639640566.pdf","A","2021-12-16 00:00:00",NULL
"851","65","138-complaint-1639640567.pdf","A","2021-12-16 00:00:00",NULL
"852","65","sample-exercises-on-draft-a-revision-application-to-sessions-court-1639640568.pdf","A","2021-12-16 00:00:00",NULL
"853","65","sample-exercises-on-create-a-litigation-strategy-for-a-high-networth-individual-whose-relative-died-due-to-medical-negligence-1639640605.pdf","A","2021-12-16 00:00:00",NULL
"854","65","pointers-for-drafting-a-written-statement-1639640687.pdf","A","2021-12-16 00:00:00",NULL
"855","65","preparation-for-crossexamination-1639640688.pdf","A","2021-12-16 00:00:00",NULL
"856","65","preparing-a-case-litigation-strategy-1639640689.pdf","A","2021-12-16 00:00:00",NULL
"857","65","stages-in-a-civil-case-1639640690.pdf","A","2021-12-16 00:00:00",NULL
"858","65","drafting-of-rti-application-1639640691.pdf","A","2021-12-16 00:00:00",NULL
"859","65","sample-exercises-on-how-to-draft-a-temporary-injunction-and-counterclaim-1639640719.pdf","A","2021-12-16 00:00:00",NULL
"860","65","section-138-litigation-under-negotiable--instruments-act-1639640719.pdf","A","2021-12-16 00:00:00",NULL
"861","65","template--first-appeal-1639640720.pdf","A","2021-12-16 00:00:00",NULL
"862","65","template--reply-to-consumer-complaint-1639640721.pdf","A","2021-12-16 00:00:00",NULL
"863","65","how-to-draft-an-effective-arbitration-clause-1639640921.pdf","A","2021-12-16 00:00:00",NULL
"864","65","how-to-draft-section-17-applications-1639640922.pdf","A","2021-12-16 00:00:00",NULL
"865","65","scope-of-court-intervention-during-arbitration-proceedings-1639640923.pdf","A","2021-12-16 00:00:00",NULL
"866","65","does-an-arbitration-clause-override-the-micro-and-small-facilitation-councils-jurisdiction-1639640924.pdf","A","2021-12-16 00:00:00",NULL
"867","65","sample-exercises-on-draft-a-statement-of-claims-and-statement-of-defense-1639640958.pdf","A","2021-12-16 00:00:00",NULL
"868","65","sample-exercises-on-draft-questions-for-crossexamination-and-prepare-final-arguments-for-an-arbitration-1639640959.pdf","A","2021-12-16 00:00:00",NULL
"869","65","template--appeal-us-37-against-interim-measure-or-award-1639640960.pdf","A","2021-12-16 00:00:00",NULL
"870","65","template--application-for-interim-measures-us-9-1639640961.pdf","A","2021-12-16 00:00:00",NULL
"871","65","how-to-select-an-appropriate--institution-for-international-commercial-arbitrationcompressed1605596660-1639641032.pdf","A","2021-12-16 00:00:00",NULL
"872","65","international-commercial-arbitration--introduction1605596660-1639641032.pdf","A","2021-12-16 00:00:00",NULL
"873","65","arbitral-clauses-in-international-commercial-arbitrationcompressed1605596660-1639641033.pdf","A","2021-12-16 00:00:00",NULL
"874","79","advanced-issues-in-cloud-computing-agreements-1639645036.pdf","A","2021-12-16 00:00:00",NULL
"875","79","anatomy-of-a-contract--introduction-to-parts-of-a-contract-1639645036.pdf","A","2021-12-16 00:00:00",NULL
"876","79","basic-guidelines-for-drafting-1639645037.pdf","A","2021-12-16 00:00:00",NULL
"877","79","common-negotiation-techniques-and-pitfalls-1639645038.pdf","A","2021-12-16 00:00:00",NULL
"878","79","advanced-guidelines-for-contract-drafting-and-contract-review-1639645039.pdf","A","2021-12-16 00:00:00",NULL
"879","79","how-to-draft-terms-of-use--terms-of-service-1639645131.pdf","A","2021-12-16 00:00:00",NULL
"880","79","legal-requirements-for-validity-and-enforcement-1639645132.pdf","A","2021-12-16 00:00:00",NULL
"881","79","title-recitals-definitions-and-interpretation-clauses-1639645133.pdf","A","2021-12-16 00:00:00",NULL
"882","79","general-principles-of-contract-law-1639645134.pdf","A","2021-12-16 00:00:00",NULL
"883","79","sample-exercises--draft-a-share-pledge-agreement-1639645157.pdf","A","2021-12-16 00:00:00",NULL
"884","79","template--business-transfer-agreementcompressed-1639645158.pdf","A","2021-12-16 00:00:00",NULL
"885","79","docx-1639645159.pdf","A","2021-12-16 00:00:00",NULL
"886","79","template--consulting-services-agreement-1639645160.pdf","A","2021-12-16 00:00:00",NULL
"887","79","docx-1639645160.pdf","A","2021-12-16 00:00:00",NULL
"888","79","sample-exercise--draft-software-development-agreement-and-terms-of-use-for-a-website-1639645231.pdf","A","2021-12-16 00:00:00",NULL
"889","79","contract-enforcement-in-the-us-1639645268.pdf","A","2021-12-16 00:00:00",NULL
"890","79","incorporating-a-legal-entity-in-singapore--its-corporate-governance-1639645269.pdf","A","2021-12-16 00:00:00",NULL
"891","79","a-primer-on-different-stages-in-an-investment-transaction-1639645313.pdf","A","2021-12-16 00:00:00",NULL
"892","79","a-primer-on-tax-aspects-related-to-ma-transactions-1639645314.pdf","A","2021-12-16 00:00:00",NULL
"893","79","all-you-need-to-know-about-term-sheets-1639645315.pdf","A","2021-12-16 00:00:00",NULL
"894","79","an-overview-of-fdi-regulations-1639645316.pdf","A","2021-12-16 00:00:00",NULL
"895","79","a-guide-to-write-observations-in-a-due-diligence-report-1639645317.pdf","A","2021-12-16 00:00:00",NULL
"896","79","five-essential-ingredients-of-an-open-offer-1639645343.pdf","A","2021-12-16 00:00:00",NULL
"897","79","foreign-portfolio-investments-1639645343.pdf","A","2021-12-16 00:00:00",NULL
"898","79","founderinvestor-conflicts-and-corporate-governance-lessons-from-flipkart-snapdeal-ola-and-softbank-1639645344.pdf","A","2021-12-16 00:00:00",NULL
"899","79","different-modes-of-investment-for-startups-1639645345.pdf","A","2021-12-16 00:00:00",NULL
"900","79","fdi-in-single-brand-multibrand-retail-and-ecommerce-1639645346.pdf","A","2021-12-16 00:00:00",NULL
"901","79","key-terms-of-the-merger-control-regime-1639645407.pdf","A","2021-12-16 00:00:00",NULL
"902","79","overview-of-stamp-duty-in-mergers-and-acquisitions-1639645408.pdf","A","2021-12-16 00:00:00",NULL
"903","79","shareholders-agreements--1639645409.pdf","A","2021-12-16 00:00:00",NULL
"904","79","the-lifecycle-of-a-combination-before-the-cci-1639645410.pdf","A","2021-12-16 00:00:00",NULL
"905","79","how-to-open-a-branch-office-project-office-or-liaison-office-in-india-1639645411.pdf","A","2021-12-16 00:00:00",NULL
"906","79","sample-exercise-draft-a-syndicate-loan-agreement-1639645664.pdf","A","2021-12-16 00:00:00",NULL
"907","79","sample-exercises-drafting-business-transfer-agreement-1639645665.pdf","A","2021-12-16 00:00:00",NULL
"908","79","sample-termsheet-1639645665.pdf","A","2021-12-16 00:00:00",NULL
"909","79","template--due-diligence-report-1639645665.pdf","A","2021-12-16 00:00:00",NULL
"910","79","template--requisition-list-1639645696.pdf","A","2021-12-16 00:00:00",NULL
"911","79","how-to-select-an-appropriate--institution-for-international-commercial-arbitrationcompressed1605596660-1639645767.pdf","A","2021-12-16 00:00:00",NULL
"912","79","international-commercial-arbitration--introduction1605596660-1639645767.pdf","A","2021-12-16 00:00:00",NULL
"913","79","arbitral-clauses-in-international-commercial-arbitrationcompressed1605596660-1639645768.pdf","A","2021-12-16 00:00:00",NULL
"914","79","howtodraftaprivacypolicyforawebsite1617875812-1639645848.pdf","A","2021-12-16 00:00:00",NULL
"915","79","samplenoticeofoppositionus1617875810-1639645848.pdf","A","2021-12-16 00:00:00",NULL
"916","79","trademarkoppositionintheus1617875811-1639645848.pdf","A","2021-12-16 00:00:00",NULL
"917","79","exercisesonworkmadeforhireagreementandinventorsagreement1617875809-1639645849.pdf","A","2021-12-16 00:00:00",NULL
"918","108","howtodraftaprivacypolicyforawebsite1617875812-1639646228.pdf","A","2021-12-16 00:00:00",NULL
"919","108","samplenoticeofoppositionus1617875810-1639646228.pdf","A","2021-12-16 00:00:00",NULL
"920","108","trademarkoppositionintheus1617875811-1639646228.pdf","A","2021-12-16 00:00:00",NULL
"921","108","exercisesonworkmadeforhireagreementandinventorsagreement1617875809-1639646228.pdf","A","2021-12-16 00:00:00",NULL
"922","108","advanced-guidelines-for-contract-drafting-and-contract-review-1639646279.pdf","A","2021-12-16 00:00:00",NULL
"923","108","advanced-issues-in-cloud-computing-agreements-1639646279.pdf","A","2021-12-16 00:00:00",NULL
"924","108","anatomy-of-a-contract--introduction-to-parts-of-a-contract-1639646279.pdf","A","2021-12-16 00:00:00",NULL
"925","108","basic-guidelines-for-drafting-1639646279.pdf","A","2021-12-16 00:00:00",NULL
"926","108","common-negotiation-techniques-and-pitfalls-1639646279.pdf","A","2021-12-16 00:00:00",NULL
"927","108","general-principles-of-contract-law-1639646319.pdf","A","2021-12-16 00:00:00",NULL
"928","108","how-to-draft-terms-of-use--terms-of-service-1639646319.pdf","A","2021-12-16 00:00:00",NULL
"929","108","legal-requirements-for-validity-and-enforcement-1639646319.pdf","A","2021-12-16 00:00:00",NULL
"930","108","docx-1639646319.pdf","A","2021-12-16 00:00:00",NULL
"931","108","title-recitals-definitions-and-interpretation-clauses-1639646320.pdf","A","2021-12-16 00:00:00",NULL
"932","108","sample-exercise--draft-software-development-agreement-and-terms-of-use-for-a-website-1639646352.pdf","A","2021-12-16 00:00:00",NULL
"933","108","sample-exercises--draft-a-share-pledge-agreement-1639646353.pdf","A","2021-12-16 00:00:00",NULL
"934","108","template--business-transfer-agreementcompressed-1639646353.pdf","A","2021-12-16 00:00:00",NULL
"935","108","docx-1639646353.pdf","A","2021-12-16 00:00:00",NULL
"936","108","template--consulting-services-agreement-1639646354.pdf","A","2021-12-16 00:00:00",NULL
"937","108","contract-enforcement-in-the-us-1639646428.pdf","A","2021-12-16 00:00:00",NULL
"938","108","incorporating-a-legal-entity-in-singapore--its-corporate-governance-1639646428.pdf","A","2021-12-16 00:00:00",NULL
"939","108","a-guide-to-write-observations-in-a-due-diligence-report-1639647021.pdf","A","2021-12-16 00:00:00",NULL
"940","108","a-primer-on-different-stages-in-an-investment-transaction-1639647022.pdf","A","2021-12-16 00:00:00",NULL
"941","108","a-primer-on-tax-aspects-related-to-ma-transactions-1639647022.pdf","A","2021-12-16 00:00:00",NULL
"942","108","all-you-need-to-know-about-term-sheets-1639647022.pdf","A","2021-12-16 00:00:00",NULL
"943","108","an-overview-of-fdi-regulations-1639647022.pdf","A","2021-12-16 00:00:00",NULL
"944","108","different-modes-of-investment-for-startups-1639647022.pdf","A","2021-12-16 00:00:00",NULL
"945","108","fdi-in-single-brand-multibrand-retail-and-ecommerce-1639647044.pdf","A","2021-12-16 00:00:00",NULL
"946","108","five-essential-ingredients-of-an-open-offer-1639647044.pdf","A","2021-12-16 00:00:00",NULL
"947","108","foreign-portfolio-investments-1639647044.pdf","A","2021-12-16 00:00:00",NULL
"948","108","founderinvestor-conflicts-and-corporate-governance-lessons-from-flipkart-snapdeal-ola-and-softbank-1639647044.pdf","A","2021-12-16 00:00:00",NULL
"949","108","how-to-open-a-branch-office-project-office-or-liaison-office-in-india-1639647044.pdf","A","2021-12-16 00:00:00",NULL
"950","108","key-terms-of-the-merger-control-regime-1639647045.pdf","A","2021-12-16 00:00:00",NULL
"951","108","overview-of-stamp-duty-in-mergers-and-acquisitions-1639647094.pdf","A","2021-12-16 00:00:00",NULL
"952","108","sample-termsheet-1639647094.pdf","A","2021-12-16 00:00:00",NULL
"953","108","shareholders-agreements--1639647094.pdf","A","2021-12-16 00:00:00",NULL
"954","108","template--due-diligence-report-1639647094.pdf","A","2021-12-16 00:00:00",NULL
"955","108","template--requisition-list-1639647094.pdf","A","2021-12-16 00:00:00",NULL
"956","108","the-lifecycle-of-a-combination-before-the-cci-1639647094.pdf","A","2021-12-16 00:00:00",NULL
"957","108","sample-exercise-draft-a-syndicate-loan-agreement-1639647112.pdf","A","2021-12-16 00:00:00",NULL
"958","108","sample-exercises-drafting-business-transfer-agreement-1639647112.pdf","A","2021-12-16 00:00:00",NULL
"959","108","how-to-select-an-appropriate--institution-for-international-commercial-arbitrationcompressed1605596660-1639647203.pdf","A","2021-12-16 00:00:00",NULL
"960","108","international-commercial-arbitration--introduction1605596660-1639647203.pdf","A","2021-12-16 00:00:00",NULL
"961","108","arbitral-clauses-in-international-commercial-arbitrationcompressed1605596660-1639647203.pdf","A","2021-12-16 00:00:00",NULL
"962","64","all-you-need-to-know-about-term-sheets-1639647826.pdf","A","2021-12-16 00:00:00",NULL
"963","64","an-overview-of-fdi-regulations-1639647827.pdf","A","2021-12-16 00:00:00",NULL
"964","64","different-modes-of-investment-for-startups-1639647827.pdf","A","2021-12-16 00:00:00",NULL
"965","64","a-guide-to-write-observations-in-a-due-diligence-report-1639647827.pdf","A","2021-12-16 00:00:00",NULL
"966","64","a-primer-on-different-stages-in-an-investment-transaction-1639647828.pdf","A","2021-12-16 00:00:00",NULL
"967","64","a-primer-on-tax-aspects-related-to-ma-transactions-1639647828.pdf","A","2021-12-16 00:00:00",NULL
"968","64","fdi-in-single-brand-multibrand-retail-and-ecommerce-1639647849.pdf","A","2021-12-16 00:00:00",NULL
"969","64","five-essential-ingredients-of-an-open-offer-1639647849.pdf","A","2021-12-16 00:00:00",NULL
"970","64","foreign-portfolio-investments-1639647849.pdf","A","2021-12-16 00:00:00",NULL
"971","64","founderinvestor-conflicts-and-corporate-governance-lessons-from-flipkart-snapdeal-ola-and-softbank-1639647849.pdf","A","2021-12-16 00:00:00",NULL
"972","64","how-to-open-a-branch-office-project-office-or-liaison-office-in-india-1639647849.pdf","A","2021-12-16 00:00:00",NULL
"973","64","key-terms-of-the-merger-control-regime-1639647849.pdf","A","2021-12-16 00:00:00",NULL
"974","64","overview-of-stamp-duty-in-mergers-and-acquisitions-1639647868.pdf","A","2021-12-16 00:00:00",NULL
"975","64","sample-termsheet-1639647868.pdf","A","2021-12-16 00:00:00",NULL
"976","64","shareholders-agreements--1639647868.pdf","A","2021-12-16 00:00:00",NULL
"977","64","template--due-diligence-report-1639647868.pdf","A","2021-12-16 00:00:00",NULL
"978","64","template--requisition-list-1639647869.pdf","A","2021-12-16 00:00:00",NULL
"979","64","the-lifecycle-of-a-combination-before-the-cci-1639647869.pdf","A","2021-12-16 00:00:00",NULL
"980","64","sample-exercise-draft-a-syndicate-loan-agreement-1639647891.pdf","A","2021-12-16 00:00:00",NULL
"981","64","sample-exercises-drafting-business-transfer-agreement-1639647891.pdf","A","2021-12-16 00:00:00",NULL
"982","64","goal-setting-and-action-plan-towards-success-1639647908.pdf","A","2021-12-16 00:00:00",NULL
"983","64","introduction-to-business-communication-1639647908.pdf","A","2021-12-16 00:00:00",NULL
"984","64","advanced-guidelines-for-contract-drafting-and-contract-review-1639647908.pdf","A","2021-12-16 00:00:00",NULL
"985","64","overview-of-the-us-economy-1639647926.pdf","A","2021-12-16 00:00:00",NULL
"986","64","us-federal-government--division-of-powers-1639647926.pdf","A","2021-12-16 00:00:00",NULL
"987","64","corporate-regulators-in-the-united-states-and-their-functioning-1639647926.pdf","A","2021-12-16 00:00:00",NULL
"988","64","a-primer-on-matters-which-can-be-dealt-with-by-nclt-1639647944.pdf","A","2021-12-16 00:00:00",NULL
"989","64","how-relevant-is-court-craft-in-appearing-before-the-national-company-law-tribunal-1639647944.pdf","A","2021-12-16 00:00:00",NULL
"990","64","how-to-draft-a-petition-for-approval-of-scheme-of-arrangement-and-allied-matters-1639647944.pdf","A","2021-12-16 00:00:00",NULL
"991","64","how-to-choose-between-winding-up-and-liquidation-1639647971.pdf","A","2021-12-16 00:00:00",NULL
"992","64","initiation-of-insolvency-proceedings-by-homebuyers-1639647971.pdf","A","2021-12-16 00:00:00",NULL
"993","64","is-there-a-code-of-conduct-applicable-to-insolvency-professionals-1639647971.pdf","A","2021-12-16 00:00:00",NULL
"994","64","strategic-insights-with-respect-to-insolvency-proceedings-against-personal-guarantor-1639647972.pdf","A","2021-12-16 00:00:00",NULL
"995","64","template--application-by-financial-creditor-to-initiate-corporate-irp-1639647972.pdf","A","2021-12-16 00:00:00",NULL
"996","64","template--application-for-initiation-of-cirp-under-section-9-1639647972.pdf","A","2021-12-16 00:00:00",NULL
"997","64","sample-exercises-on-draft-an-application-on-behalf-of-a-financial-creditor-to-initiate-insolvency-of-a-company-1639648036.pdf","A","2021-12-16 00:00:00",NULL
"998","64","sample-exercises-on-identifying-avoidable-transactions-and-its-consequences-1639648037.pdf","A","2021-12-16 00:00:00",NULL
"999","172","arms-length-price-and-methods-of-calculation-1641654494.pdf","A","2022-01-08 00:00:00",NULL
"1000","172","how-is-cognizance-of-offences-dealt-with-in-other-economic-statutes-1641654496.pdf","A","2022-01-08 00:00:00",NULL
"1001","172","angel-tax-tax-on-investments-in-startups-1641654497.pdf","A","2022-01-08 00:00:00",NULL
"1002","172","how-to-deal-with-search-seizure-confiscation-and-summons-under-gst-1641654498.pdf","A","2022-01-08 00:00:00",NULL
"1003","172","overview-of-offences-under-gst-statutes-1641654499.pdf","A","2022-01-08 00:00:00",NULL
